1
96
32	22	1
32	38	1
32	34	1
32	9	1
32	108	1
32	31	1
21	22	1
21	30	1
21	114	1
21	58	1
21	5	1
21	20	1
63	30	1
63	91	1
90	8	1
90	34	1
90	91	1
118	74	1
118	9	1
118	108	1
118	121	1
118	92	1
118	1	1
118	4	1
118	31	1
71	1	1
71	39	1
71	73	1
71	2	1
102	22	1
102	30	1
102	114	1
102	41	1
102	58	1
102	5	1
102	20	1
26	25	1
26	94	1
26	91	1
26	115	1
26	41	1
26	22	1
26	87	1
26	23	1
26	62	1
80	85	1
119	8	1
119	59	1
119	60	1
119	49	1
119	95	1
119	91	1
119	5	1
99	57	1
99	121	1
18	104	1
18	75	1
18	94	1
18	97	1
18	88	1
18	56	1
18	16	1
18	117	1
18	65	1
18	82	1
16	42	1
16	18	1
16	94	1
16	43	1
16	68	1
16	47	1
44	104	1
44	39	1
44	9	1
44	115	1
44	41	1
44	14	1
44	42	1
44	38	1
44	43	1
74	4	1
74	93	1
74	118	1
74	57	1
84	42	1
84	22	1
84	87	1
84	111	1
84	5	1
57	112	1
57	92	1
57	74	1
57	99	1
57	93	1
57	56	1
57	94	1
95	53	1
95	97	1
95	119	1
95	112	1
95	59	1
95	93	1
95	88	1
95	45	1
95	96	1
108	6	1
108	35	1
108	32	1
108	118	1
108	78	1
108	109	1
108	34	1
108	0	1
108	37	1
108	100	1
108	54	1
115	35	1
115	26	1
115	48	1
115	109	1
115	103	1
115	77	1
115	106	1
115	45	1
115	117	1
115	44	1
20	25	1
20	120	1
20	28	1
20	21	1
20	102	1
20	23	1
20	65	1
109	42	1
109	120	1
109	3	1
109	73	1
109	108	1
109	62	1
109	115	1
109	41	1
109	31	1
92	25	1
92	104	1
92	118	1
92	57	1
92	112	1
92	93	1
92	0	1
92	65	1
92	54	1
103	25	1
103	94	1
103	91	1
103	115	1
103	41	1
103	22	1
103	23	1
103	62	1
10	104	1
10	111	1
10	17	1
10	14	1
31	35	1
31	32	1
31	118	1
31	78	1
31	109	1
31	34	1
31	0	1
31	37	1
31	100	1
31	54	1
113	24	1
35	42	1
35	120	1
35	3	1
35	73	1
35	108	1
35	62	1
35	115	1
35	41	1
35	31	1
91	104	1
91	67	1
91	63	1
91	90	1
91	97	1
91	26	1
91	121	1
91	119	1
91	4	1
91	103	1
91	88	1
91	101	1
91	96	1
78	112	1
78	93	1
78	24	1
78	108	1
78	62	1
78	31	1
48	1	1
48	115	1
48	41	1
87	84	1
87	26	1
87	14	1
87	82	1
77	59	1
77	25	1
77	115	1
77	41	1
93	74	1
93	92	1
93	95	1
93	57	1
93	97	1
93	78	1
106	104	1
106	39	1
106	9	1
106	115	1
106	41	1
106	14	1
106	42	1
106	38	1
106	43	1
65	92	1
65	85	1
65	18	1
65	24	1
65	105	1
65	20	1
50	24	1
39	34	1
39	28	1
39	106	1
39	71	1
39	30	1
39	9	1
39	44	1
39	121	1
97	112	1
97	93	1
97	18	1
97	95	1
97	91	1
114	25	1
114	21	1
114	102	1
114	82	1
58	25	1
58	21	1
58	102	1
58	82	1
41	35	1
41	102	1
41	26	1
41	48	1
41	109	1
41	103	1
41	77	1
41	106	1
41	45	1
41	44	1
81	1	1
81	85	1
81	88	1
81	82	1
60	67	1
60	53	1
60	94	1
60	119	1
60	59	1
60	8	1
60	62	1
60	96	1
56	59	1
56	1	1
56	18	1
56	57	1
56	54	1
45	49	1
45	95	1
45	43	1
45	115	1
45	41	1
45	14	1
73	109	1
73	35	1
73	34	1
73	71	1
101	8	1
101	34	1
101	91	1
62	104	1
62	109	1
62	35	1
62	60	1
62	103	1
62	26	1
62	78	1
54	108	1
54	14	1
54	92	1
54	56	1
54	49	1
54	30	1
54	43	1
54	31	1
67	60	1
67	91	1
68	53	1
68	9	1
68	16	1
2	8	1
2	6	1
2	34	1
2	71	1
17	10	1
17	14	1
1	6	1
1	118	1
1	71	1
1	48	1
1	81	1
1	22	1
1	56	1
1	0	1
1	5	1
88	81	1
88	85	1
88	18	1
88	95	1
88	37	1
88	91	1
88	14	1
30	104	1
30	39	1
30	63	1
30	21	1
30	102	1
30	121	1
30	38	1
30	4	1
30	54	1
100	22	1
100	38	1
100	34	1
100	9	1
100	108	1
100	31	1
82	25	1
82	81	1
82	87	1
82	18	1
82	111	1
82	114	1
82	58	1
25	28	1
25	114	1
25	26	1
25	58	1
25	20	1
25	92	1
25	8	1
25	22	1
25	103	1
25	77	1
25	82	1
120	38	1
120	8	1
120	109	1
120	35	1
120	20	1
28	25	1
28	39	1
28	23	1
28	20	1
40	42	1
40	53	1
40	43	1
40	47	1
75	18	1
75	0	1
14	111	1
14	17	1
14	22	1
14	87	1
14	88	1
14	106	1
14	45	1
14	10	1
14	44	1
14	5	1
14	54	1
59	119	1
59	60	1
59	77	1
59	95	1
59	56	1
59	96	1
112	92	1
112	95	1
112	57	1
112	97	1
112	9	1
112	78	1
49	119	1
49	37	1
49	45	1
49	96	1
49	47	1
49	54	1
24	22	1
24	50	1
24	65	1
24	78	1
24	113	1
104	94	1
104	91	1
104	47	1
104	92	1
104	18	1
104	106	1
104	30	1
104	10	1
104	44	1
104	62	1
53	60	1
53	95	1
53	40	1
53	23	1
53	68	1
121	8	1
121	99	1
121	39	1
121	118	1
121	0	1
121	30	1
121	43	1
121	91	1
42	84	1
42	109	1
42	35	1
42	106	1
42	40	1
42	16	1
42	44	1
42	47	1
22	25	1
22	84	1
22	32	1
22	21	1
22	102	1
22	26	1
22	14	1
22	1	1
22	103	1
22	24	1
22	100	1
0	92	1
0	4	1
0	1	1
0	75	1
0	9	1
0	108	1
0	31	1
0	121	1
23	103	1
23	53	1
23	28	1
23	26	1
23	20	1
105	43	1
105	65	1
96	8	1
96	59	1
96	60	1
96	49	1
96	95	1
96	91	1
96	5	1
6	8	1
6	1	1
6	108	1
6	2	1
85	81	1
85	88	1
85	80	1
85	65	1
3	38	1
3	8	1
3	109	1
3	35	1
94	104	1
94	60	1
94	103	1
94	18	1
94	57	1
94	16	1
94	26	1
9	112	1
9	32	1
9	39	1
9	106	1
9	118	1
9	0	1
9	68	1
9	44	1
9	100	1
9	5	1
111	84	1
111	10	1
111	14	1
111	82	1
47	104	1
47	42	1
47	49	1
47	40	1
47	16	1
8	25	1
8	6	1
8	90	1
8	120	1
8	3	1
8	2	1
8	121	1
8	119	1
8	60	1
8	4	1
8	101	1
8	96	1
38	32	1
38	120	1
38	106	1
38	3	1
38	30	1
38	44	1
38	100	1
4	74	1
4	8	1
4	118	1
4	0	1
4	30	1
4	43	1
4	91	1
34	32	1
34	39	1
34	90	1
34	108	1
34	2	1
34	73	1
34	101	1
34	100	1
34	31	1
37	88	1
37	49	1
37	108	1
37	31	1
117	18	1
117	115	1
43	40	1
43	121	1
43	4	1
43	106	1
43	45	1
43	16	1
43	105	1
43	44	1
43	54	1
5	119	1
5	84	1
5	1	1
5	21	1
5	102	1
5	9	1
5	96	1
5	14	1
